,title,averageRating,cluster_agg
3240,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",3.8571428571428568,919
4716,Show Me Love (Fucking Åmål) (1998),3.8125,919
809,William Shakespeare's Romeo + Juliet (1996),3.7222222222222223,919
9472,Call Me by Your Name (2017),3.75,919
3899,Sex and Lucia (Lucía y el sexo) (2001),3.875,919
5261,Before Sunset (2004),3.7,919
6440,"Namesake, The (2006)",3.6666666666666665,919
2731,Romeo and Juliet (1968),3.6666666666666665,919
7156,"Education, An (2009)",3.8333333333333335,919
2658,"Virgin Suicides, The (1999)",3.7692307692307687,919
8583,The Theory of Everything (2014),3.7058823529411766,919
2569,Dying Young (1991),3.75,919
467,Shadowlands (1993),3.6071428571428568,919
6687,"Other Boleyn Girl, The (2008)",3.7857142857142856,919
5388,Closer (2004),3.71875,919
2512,Hoosiers (a.k.a. Best Shot) (1986),3.704545454545455,919
582,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.6666666666666665,919
3538,"Competition, The (1980)",3.75,919
4792,In America (2002),3.8571428571428568,919
3660,"Truly, Madly, Deeply (1991)",3.6666666666666665,919
213,Immortal Beloved (1994),3.7222222222222223,919
322,"Lion King, The (1994)",3.9418604651162785,920
5966,Grizzly Man (2005),3.7,921
5708,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",4.0,921
7103,"Time Traveler's Wife, The (2009)",3.9,922
4909,Eternal Sunshine of the Spotless Mind (2004),4.1603053435114505,922
7821,Perfect Sense (2011),4.25,922
7672,Another Earth (2011),4.5,922
7438,Never Let Me Go (2010),4.0,922
8313,Her (2013),3.92,922
3401,Miracle Mile (1989),3.5,922
6087,Munich (2005),3.809523809523809,923
6007,"History of Violence, A (2005)",3.5,923
643,Joe's Apartment (1996),2.6666666666666665,924
8633,Into the Woods (2014),2.8,924
862,Private Benjamin (1980),3.1153846153846154,925
451,Renaissance Man (1994),3.055555555555556,925
2855,Nutty Professor II: The Klumps (2000),2.28125,926
4098,Friday After Next (2002),2.4,926
1121,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),2.3125,926
2532,She-Devil (1989),2.333333333333333,926
4280,Boat Trip (2003),2.375,926
4287,Head of State (2003),2.25,926
2625,Ready to Rumble (2000),2.25,926
194,Destiny Turns on the Radio (1995),2.333333333333333,926
1624,Dead Man on Campus (1998),2.2857142857142856,926
537,Theodore Rex (1995),2.25,926
3595,"Toy, The (1982)",2.375,926
8223,Coffee Town (2013),2.25,926
2431,Encino Man (1992),2.4,926
2371,Deuce Bigalow: Male Gigolo (1999),2.323529411764706,926
1774,Fletch Lives (1989),2.2222222222222223,926
3021,Don't Tell Mom the Babysitter's Dead (1991),2.3461538461538463,926
440,North (1994),2.2142857142857144,926
358,"Air Up There, The (1994)",2.333333333333333,926
3232,Dr. Dolittle 2 (2001),2.363636363636364,926
90,Mr. Wrong (1996),2.4,926
8791,Unfinished Business (2015),2.25,926
453,"Road to Wellville, The (1994)",2.375,926
2647,Shakes the Clown (1992),2.333333333333333,926
1365,Major League: Back to the Minors (1998),2.4285714285714284,926
3337,License to Drive (1988),2.333333333333333,926
3377,Family Business (1989),2.25,926
1351,"Odd Couple II, The (1998)",2.25,926
2284,Repossessed (1990),2.375,926
8953,Search Party (2014),2.25,926
8578,Dumb and Dumber To (2014),2.333333333333333,926
3765,Sorority Boys (2002),2.375,926
2469,Snow Day (2000),2.3,926
3395,Little Monsters (1989),2.25,926
6776,Young People Fucking (a.k.a. YPF) (2007),2.25,926
7152,"Invention of Lying, The (2009)",2.333333333333333,926
7529,Cedar Rapids (2011),2.25,926
6343,For Your Consideration (2006),2.375,926
7179,Gentlemen Broncos (2009),2.25,926
7743,Jack and Jill (2011),2.3,926
4709,Summer School (1987),2.375,926
4883,Confessions of a Teenage Drama Queen (2004),2.375,926
4522,Dickie Roberts: Former Child Star (2003),2.3,926
4508,Comic Book Villains (2002),2.25,926
6145,Pulse (2006),1.75,927
9245,Eye in the Sky (2016),2.833333333333333,928
6449,Black Book (Zwartboek) (2006),2.5,928
1672,My Blue Heaven (1990),3.1818181818181817,929
1670,Married to the Mob (1988),3.0,929
7363,"Twilight Saga: Eclipse, The (2010)",2.45,930
1994,"Wolf Man, The (1941)",3.6,931
8283,Escape From Tomorrow (2013),3.0,931
1034,Cat People (1982),2.8125,931
4139,25th Hour (2002),3.8409090909090913,932
884,"Grifters, The (1990)",3.6296296296296298,932
1394,Out of Sight (1998),3.859375,933
9106,Confessions of a Dangerous Mind (2002),4.0,933
2903,Nurse Betty (2000),3.3421052631578947,933
9042,Deathgasm (2015),5.0,934
7789,"Revenant, The (2009)",4.5,934
9180,Lumberjack Man (2015),5.0,934
9007,Hollywood Chainsaw Hookers (1988),5.0,934
8536,What We Do in the Shadows (2014),4.833333333333333,934
7047,Boy Eats Girl (2005),5.0,934
9055,Bloodsucking Bastards (2015),5.0,934
9061,Cornered! (2009),4.5,934
1470,Poltergeist II: The Other Side (1986),1.6666666666666667,935
1471,Poltergeist III (1988),1.875,935
9026,The Lost Room (2006),3.5,936
2079,"Thomas Crown Affair, The (1999)",3.6458333333333335,936
3700,Don't Look Now (1973),0.5,937
9610,Cage Dive (2017),1.0,937
4053,My Bloody Valentine (1981),0.5,937
9360,Body (2015),1.0,937
4777,"Collector, The (1965)",0.5,937
7229,Blood: The Last Vampire (2009),2.0,938
6387,"Hitcher, The (2007)",2.5,938
9093,Into the Grizzly Maze (2015),1.5,938
4477,Freddy vs. Jason (2003),2.333333333333333,938
9105,Sky High (2003),2.0,938
7398,Piranha (Piranha 3D) (2010),2.1666666666666665,938
7407,"Horde, The (La Horde) (2009)",2.5,938
6378,Black Christmas (2006),2.0,938
9192,Close Range (2015),3.0,939
759,Set It Off (1996),3.0,939
2779,Gone in 60 Seconds (2000),3.221311475409836,939
3956,"Transporter, The (2002)",3.5192307692307687,939
1937,"Mod Squad, The (1999)",3.1875,939
5856,Electra Glide in Blue (1973),3.5,939
1717,One Tough Cop (1998),3.0,939
7555,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3.5,939
4103,Extreme Ops (2002),1.75,940
6013,Into the Blue (2005),2.5,940
6907,Transporter 3 (2008),2.6666666666666665,940
403,Hard Target (1993),2.9,940
7570,Hobo with a Shotgun (2011),2.375,940
6623,Harrison Bergeron (1995),2.0,941
2762,"Brother from Another Planet, The (1984)",2.5,941
8493,"Giver, The (2014)",2.3,941
8807,Midnight Special (2015),2.375,941
9067,Into the Forest (2015),2.0,941
3849,Silent Running (1972),2.375,941
3653,Murder by Death (1976),2.833333333333333,942
5648,American Psycho II: All American Girl (2002),2.5,942
3387,"January Man, The (1989)",2.0,942
3575,Novocaine (2001),2.625,942
1813,Clue (1985),3.388888888888889,942
1922,"Haunting, The (1963)",4.0,943
1469,Poltergeist (1982),3.4255319148936163,943
3460,Osmosis Jones (2001),2.625,944
6573,Tekkonkinkreet (Tekkon kinkurîto) (2006),4.625,945
953,"Treasure of the Sierra Madre, The (1948)",3.65625,946
6037,"Legend of Zorro, The (2005)",2.9,946
4473,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",3.5,947
1497,"Last Temptation of Christ, The (1988)",3.6875,947
5023,Babylon 5: The River of Souls (1998),4.0,948
8721,Solyaris (1968),4.0,948
5116,Charly (1968),4.0,948
2267,Last Night (1998),4.0,948
4241,"Man Who Fell to Earth, The (1976)",4.25,948
1485,Metropolis (1927),3.8571428571428568,948
4665,"Dernier Combat, Le (Last Battle, The) (1983)",4.5,948
6618,"Man from Earth, The (2007)",4.1875,948
3884,Like Mike (2002),2.5,949
1489,Freaky Friday (1977),2.625,949
637,Kazaam (1996),2.25,949
6157,Aquamarine (2006),2.0,949
313,"Flintstones, The (1994)",2.357142857142857,949
9057,Oscar (1967),5.0,950
2338,My Man Godfrey (1957),5.0,950
3256,Dr. Goldfoot and the Bikini Machine (1965),5.0,950
7005,Man on the Flying Trapeze (1935),4.5,950
9575,Obsession (1965),5.0,950
7525,Girls About Town (1931),5.0,950
6283,"Chump at Oxford, A (1940)",5.0,950
5217,"Immigrant, The (1917)",4.5,950
5435,Unfaithfully Yours (1948),5.0,950
6001,Survive Style 5+ (2004),3.5,951
3713,Dragonfly (2002),3.5,951
1808,Cocoon: The Return (1988),2.333333333333333,952
3843,Monkey Business (1952),2.5,952
3581,"Incredible Shrinking Woman, The (1981)",2.0,952
5188,Americathon (1979),1.5,952
3605,Morons From Outer Space (1985),2.0,952
379,Coneheads (1993),2.4206349206349205,952
4226,Zapped! (1982),1.5,952
3969,Suburban Commando (1991),1.75,952
6340,Mom and Dad Save the World (1992),2.0,952
1594,"Nutty Professor, The (1963)",2.4642857142857144,952
5079,Space Truckers (1996),2.0,952
1880,My Favorite Martian (1999),2.1,952
7216,Alvin and the Chipmunks: The Squeakquel (2009),2.6666666666666665,953
8418,Mulan II (2004),2.5,953
3727,Ferngully: The Last Rainforest (1992),3.1428571428571432,953
4206,"I, the Jury (1982)",5.0,954
6597,10th & Wolf (2006),4.5,954
6315,"Departed, The (2006)",4.252336448598132,954
8961,Villain (1971),5.0,954
4095,Thief (1981),4.5,954
2960,Bedazzled (2000),3.0740740740740735,955
7585,Arthur (2011),3.0,955
3779,National Lampoon's Van Wilder (2002),2.9090909090909087,955
6317,Employee of the Month (2006),2.833333333333333,955
7543,Hall Pass (2011),3.125,955
8581,Too Many Cooks (2014),3.0,955
7795,Contact High (2009),3.0,955
7105,Miss March (2009),2.833333333333333,955
7115,Taking Woodstock (2009),3.0,955
5649,Ali G Indahouse (2002),3.0,955
8442,G.B.F. (2013),3.0,955
8589,Hello Ladies: The Movie (2014),3.0,955
2696,Road Trip (2000),3.0853658536585367,955
6418,Reno 911!: Miami (2007),3.0,955
7453,Due Date (2010),3.1,955
8630,Top Five (2014),3.0,955
2940,Bamboozled (2000),2.9375,955
8124,"Incredible Burt Wonderstone, The (2013)",2.833333333333333,955
3492,Haiku Tunnel (2001),3.0,955
3237,Pootie Tang (2001),3.1666666666666665,955
7756,"Sitter, The (2011)",2.9,955
9097,"Hail, Caesar! (2016)",2.8125,955
3903,Austin Powers in Goldmember (2002),2.8461538461538463,955
9099,Er ist wieder da (2015),2.833333333333333,955
9101,Bros Before Hos (2013),3.0,955
3467,Rat Race (2001),3.055555555555556,955
9125,Blue Mountain State: The Rise of Thadland (2015),3.0,955
3463,All Over the Guy (2001),3.0,955
3459,American Pie 2 (2001),3.066666666666667,955
8298,Delivery Man (2013),2.875,955
5961,Deuce Bigalow: European Gigolo (2005),2.833333333333333,955
3577,Out Cold (2001),3.0,955
5933,Rebound (2005),3.0,955
9161,Just Jim (2015),3.0,955
7667,My Afternoons with Margueritte (La tête en friche) (2010),3.0,955
7664,"Change-Up, The (2011)",2.85,955
3634,How High (2001),2.9444444444444446,955
7356,Ricky Gervais Live 3: Fame (2007),3.0,955
9199,Wiener-Dog (2016),3.0,955
9202,Eddie the Eagle (2016),2.833333333333333,955
9210,Dirty Grandpa (2016),2.875,955
9076,If I Were a Rich Man (2002),3.0,955
8853,Comedy Central Roast of James Franco (2013),3.0,955
6273,Accepted (2006),2.9285714285714284,955
8830,Libre et assoupi (2014),3.0,955
9226,The Brothers Grimsby (2016),3.125,955
7630,Bad Teacher (2011),2.888888888888889,955
6467,Mr. Bean's Holiday (2007),2.875,955
7912,To Rome with Love (2012),3.0,955
7893,Wanderlust (2012),3.0,955
6528,Hot Rod (2007),3.1428571428571432,955
4555,Mambo Italiano (2003),3.0,955
9599,Self-criticism of a Bourgeois Dog (2017),3.0,955
6740,Baby Mama (2008),3.136363636363636,955
6608,King of California (2007),3.0,955
9635,Christina P: Mother Inferior (2017),3.0,955
4461,American Wedding (American Pie 3) (2003),3.09375,955
9506,Win It All (2017),3.0,955
9516,Robin Williams: Live on Broadway (2002),3.0,955
9704,Blockers (2018),3.0,955
6688,Semi-Pro (2008),2.9,955
9386,David Cross: Making America Great Again (2016),3.0,955
8075,Fish Story (Fisshu sutôrî) (2009),3.0,955
6853,How to Lose Friends & Alienate People (2008),2.833333333333333,955
4130,"Hot Chick, The (2002)",2.833333333333333,955
4301,Anger Management (2003),3.0588235294117645,955
9441,Why Him? (2016),3.125,955
4481,Uptown Girls (2003),2.9166666666666665,955
6763,You Don't Mess with the Zohan (2008),2.8666666666666667,955
6908,Four Christmases (2008),2.833333333333333,955
6541,Balls of Fury (2007),2.833333333333333,955
9459,Jim Gaffigan: Cinco (2017),3.0,955
8011,Paranormal Activity 4 (2012),3.0,956
7448,Paranormal Activity 2 (2010),3.7,956
1010,"American Werewolf in London, An (1981)",3.4130434782608696,957
2153,Fright Night (1985),3.583333333333333,957
627,"Frighteners, The (1996)",3.4565217391304346,957
3075,"Lost Boys, The (1987)",3.7115384615384617,957
154,Mute Witness (1994),3.5,957
6288,Severance (2006),3.0,957
746,"Farewell to Arms, A (1932)",3.0,958
1078,In Love and War (1996),2.5,958
5560,Begotten (1990),0.5,959
7507,Amer (2009),0.5,959
5003,Baxter (1989),0.5,959
9111,Bone Tomahawk (2015),4.5,960
2786,Near Dark (1987),4.3125,960
706,2001: A Space Odyssey (1968),3.8944954128440368,961
8879,The Martian (2015),4.0,961
8324,Guest from the Future (Gostya iz buduschego) (1985),4.0,961
2596,Close Encounters of the Third Kind (1977),3.7416666666666663,961
4953,Enemy Mine (1985),4.0,961
8301,"Day of the Doctor, The (2013)",4.571428571428571,961
1784,Police Academy 5: Assignment: Miami Beach (1988),2.5,962
607,Striptease (1996),2.414634146341464,962
4115,Analyze That (2002),2.5625,962
5762,Ruby & Quentin (Tais-toi!) (2003),2.5,962
6314,School for Scoundrels (2006),2.5,962
4310,Malibu's Most Wanted (2003),2.6666666666666665,962
2777,Burglar (1987),2.75,962
4721,Trapped in Paradise (1994),2.5,962
8098,Stand Up Guys (2012),2.5,962
4476,I Love You to Death (1990),2.6666666666666665,962
56,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),2.7142857142857144,962
3708,After the Fox (Caccia alla volpe) (1966),2.75,962
4855,"Perfect Score, The (2004)",2.75,962
4913,"Ladykillers, The (2004)",2.571428571428572,962
4551,Duplex (2003),2.4285714285714284,962
1781,Police Academy 2: Their First Assignment (1985),2.458333333333333,962
8320,Dampfnudelblues (2013),2.5,962
3995,Welcome to Collinwood (2002),2.5,962
5880,King's Ransom (2005),2.5,962
1849,Armed and Dangerous (1986),2.75,962
9596,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),2.5,962
7228,"Maiden Heist, The (2009)",2.5,962
3183,Nine to Five (a.k.a. 9 to 5) (1980),2.727272727272727,962
1683,We're No Angels (1989),2.75,962
2036,Eyes Wide Shut (1999),3.462264150943396,963
1541,Blue Velvet (1986),3.945652173913044,963
8130,"Brass Teapot, The (2012)",2.0,964
5171,"Stepford Wives, The (2004)",2.25,964
4060,Jackass: The Movie (2002),3.5,965
7442,Jackass 3D (2010),3.9166666666666665,965
3915,Signs (2002),3.1666666666666665,966
2127,"Astronaut's Wife, The (1999)",2.272727272727273,966
2983,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",3.836363636363637,967
5390,House of Flying Daggers (Shi mian mai fu) (2004),3.52,967
3398,Major League (1989),3.575,968
3720,"Bad News Bears, The (1976)",3.2777777777777777,968
9080,Life Eternal (2015),2.5,969
1274,"Man Who Knew Too Little, The (1997)",2.2142857142857144,969
4854,"Big Bounce, The (2004)",2.0,969
1951,Goodbye Lover (1999),1.75,969
1824,You've Got Mail (1998),3.12,970
6,Sabrina (1995),3.185185185185185,970
4145,Body of Evidence (1993),1.0,971
5295,"Spy Who Came in from the Cold, The (1965)",0.5,971
6691,Descent (2007),1.0,971
6477,Paprika (Papurika) (2006),3.7777777777777777,972
7824,Ghost Rider: Spirit of Vengeance (2012),1.6,973
6413,Ghost Rider (2007),2.25,973
3374,Earth Girls Are Easy (1988),2.25,974
3496,"American Astronaut, The (2001)",2.5,974
835,Sophie's Choice (1982),4.05,975
4020,"Grey Zone, The (2001)",3.25,975
3219,Divided We Fall (Musíme si pomáhat) (2000),3.8333333333333335,975
2223,Sydney (Hard Eight) (1996),3.5416666666666665,976
4338,Owning Mahowny (2003),3.5,976
4570,"Apartment, The (Appartement, L') (1996)",4.0,977
9489,Mulholland Dr. (1999),3.75,977
8105,Safe Haven (2013),4.0,977
392,Flesh and Bone (1993),4.0,977
107,Chungking Express (Chung Hing sam lam) (1994),4.375,977
5128,"Avventura, L' (Adventure, The) (1960)",4.0,977
9323,Central Intelligence (2016),3.625,978
4684,"Hard Way, The (1991)",3.25,978
7306,Kick-Ass (2010),3.651162790697674,978
3542,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),3.5,978
9422,The True Memoirs of an International Assassin (2016),3.25,978
5247,Taxi 3 (2003),3.25,978
5246,Taxi (1998),3.2,978
8635,The Interview (2014),3.458333333333333,978
8345,Ride Along (2014),3.1666666666666665,978
3447,Rush Hour 2 (2001),3.370967741935484,978
3101,"Mexican, The (2001)",3.347826086956522,978
5505,Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.25,978
1848,Running Scared (1986),3.5625,978
6775,Get Smart (2008),3.46875,978
7177,Black Dynamite (2009),3.5,978
8150,This Is the End (2013),3.2142857142857144,978
8050,My Lucky Stars (Fuk sing go jiu) (1985),3.5,978
1206,Money Talks (1997),3.333333333333333,978
7445,Red (2010),3.5,978
5805,Kung Fu Hustle (Gong fu) (2004),3.5789473684210527,978
5039,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",3.5,978
6253,Talladega Nights: The Ballad of Ricky Bobby (2006),3.25,978
7391,"Other Guys, The (2010)",3.261904761904762,978
3665,Kung Pow: Enter the Fist (2002),3.2222222222222223,978
948,"Femme Nikita, La (Nikita) (1990)",4.071428571428571,979
5504,"Clonus Horror, The (1979)",2.75,980
166,Species (1995),2.6666666666666665,980
5113,Attack of the Giant Leeches (1959),2.25,980
5398,"Invisible Man Returns, The (1940)",2.5,980
2183,Monkey Shines (1988),2.5,980
1847,"Fly II, The (1989)",2.2777777777777777,980
1841,Virus (1999),2.6666666666666665,980
1779,Lifeforce (1985),2.5,980
1676,Parasite (1982),2.5,980
1827,"Faculty, The (1998)",2.4782608695652173,980
2280,Piranha (1978),2.642857142857143,980
1305,Dark City (1998),3.8229166666666665,981
115,Up Close and Personal (1996),3.5,982
1667,Broadcast News (1987),3.4285714285714284,982
5921,Herbie: Fully Loaded (2005),3.1666666666666665,983
2100,European Vacation (aka National Lampoon's European Vacation) (1985),2.6333333333333333,983
1383,Six Days Seven Nights (1998),2.84375,983
7643,Monte Carlo (2011),3.0,983
5923,Bewitched (2005),2.269230769230769,984
3093,Down to Earth (2001),2.4166666666666665,984
7067,Ghosts of Girlfriends Past (2009),2.5,984
5983,Just Like Heaven (2005),2.6875,984
6848,Ghost Town (2008),2.0,984
5612,Who Am I? (Wo shi shei) (1998),3.5,985
6293,Idiocracy (2006),3.7222222222222223,985
3701,Crossroads (2002),2.071428571428572,986
1064,Grease 2 (1982),2.0789473684210527,986
7278,Alice in Wonderland (2010),2.875,987
8116,Jack the Giant Slayer (2013),2.2,987
9654,The Post (2017),4.25,988
8747,The Stanford Prison Experiment (2015),4.5,988
7690,Cold Fish (Tsumetai nettaigyo) (2010),4.5,988
3043,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",4.5,988
6697,Funny Games U.S. (2007),4.375,988
1928,I Stand Alone (Seul contre tous) (1998),4.5,988
2689,Gypsy (1962),0.5,989
7684,Pearl Jam Twenty (2011),0.5,989
4409,Charlie's Angels: Full Throttle (2003),2.3703703703703702,990
5774,"Chase, The (1994)",2.0,990
5555,Nuns on the Run (1990),2.25,991
4321,Undercover Blues (1993),2.0,991
3493,Big Trouble (2002),2.1666666666666665,991
1782,Police Academy 3: Back in Training (1986),2.3,991
1783,Police Academy 4: Citizens on Patrol (1987),2.142857142857143,991
7575,Henry's Crime (2010),2.0,991
1502,Jane Austen's Mafia! (1998),1.8333333333333333,991
4580,Crimewave (1985),2.0,991
3955,Stealing Harvard (2002),2.2857142857142856,991
662,Carpool (1996),1.75,991
6092,Fun with Dick and Jane (2005),2.1818181818181817,991
7872,"Atomic Submarine, The (1959)",3.0,992
2934,Runaway (1984),2.625,992
3617,"Incredible Shrinking Man, The (1957)",3.0,992
9468,Saturn 3 (1980),2.5,992
5496,Futureworld (1976),2.5,992
6966,Push (2009),3.0,992
1320,Sphere (1998),2.760869565217391,992
